municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;05/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;06/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;07/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;08/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;09/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;10/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 04:20;1
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 04:30;0,2
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 04:50;0,6
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 05:00;1,6
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 05:10;0,2
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;11/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 16:20;5,6
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 16:30;1,6
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 16:50;0,2
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 20:40;7
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 20:50;0,6
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;12/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 11:00;0,6
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 11:10;0,6
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;13/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;14/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 05:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 06:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 07:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 08:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 09:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 10:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 11:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 12:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 13:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 14:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 15:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 16:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 17:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 18:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 19:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 20:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 21:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 22:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;15/01/2024 23:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;16/01/2024 00:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;16/01/2024 01:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;16/01/2024 02:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;16/01/2024 03:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;16/01/2024 04:00;0
BAURU;350600303A;SP;ETA Jd Ouro Verde;-22,38;-49,114;16/01/2024 05:00;0
